"","Identifier","Source","Museum_number","Family","Genus","Species","English_name","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"3464",9,"Museum","DM676","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.7875,31.9388,3,"Big Bend","08-May-84",5,1984,"Yes"
"3465",22,"Museum","DM675","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.7875,31.9388,3,"Big Bend","06-Jan-85",1,1985,"Yes"
"3466",213,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.0369,31.814,2,"Mhlume","19-Jan-07",1,2007,""
"3467",400,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.2146,31.9198,1,"Simunye Country Club, Kitchen","15-Nov-07",11,2007,""
"3468",720,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.2108,31.9274,2,"Simunye","23-Nov-08",11,2008,""
"3469",733,"Museum","ENMNH IYSIS_H_042","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.971,31.7092,1,"Tshaneni, near GM's house","11-Apr-16",4,2016,""
"3470",734,"Museum","ENMN IYSIS_H_043","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.9748,31.7048,1,"Sand River, Bush camp","12-Apr-16",4,2016,""
"3471",1110,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.673,31.3995,2,"Nkonyeni","23-Feb-21",2,2021,""
"3472",1289,"Museum","TM80769","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.7592,31.9089,2,"Big Bend, 3km NW","22-Nov-96",11,1996,"Yes"
"3473",1315,"Museum","TM71096","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.3681,31.5506,2,"Dinedor, farm house","30-Mar-91",3,1991,"Yes"
"3474",1525,"Museum","TM24114","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.4833,31.3667,3,"Manzini","",NA,NA,"Yes"
"3475",1607,"Museum","TM48014","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-27.0557,31.111,3,"Mkondo River bridge","",NA,NA,"Yes"
"3476",1660,"Museum","TM78900","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.7867,31.4136,2,"Ngonini Estate, adjacent","08-Dec-93",12,1993,"Yes"
"3477",1682,"Museum","TM47473","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.64,31.88,3,"Big Bend, 17km N","",NA,NA,"Yes"
"3478",1683,"Museum","TM71833","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.9106,31.9575,2,"Nsoko, 12km N","07-Dec-91",12,1991,"Yes"
"3479",1764,"Museum","TM47472","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3480",1765,"Museum","TM51003","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3481",1766,"Museum","TM51004","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3482",1767,"Museum","TM52040","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3483",1768,"Museum","TM52294","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3484",1769,"Museum","TM52399","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3485",1770,"Museum","TM52400","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3486",1771,"Museum","TM53800","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.99,31.717,3,"Tshaneni","",NA,NA,"Yes"
"3487",1866,"Museum","TM79999","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-25.9661,31.7075,2,"Tunzini Estate, livestock offices","15-Apr-94",4,1994,"Yes"
"3488",1911,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.2108,31.9274,2,"Simunye","15-Apr-21",4,2021,""
"3489",2252,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.7833,31.9333,3,"Big Bend","13-Nov-21",11,2021,""
"3490",2256,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.7833,31.9333,3,"Big Bend","15-Nov-21",11,2021,""
"3491",2591,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.516,31.319,1,"Matsapha, near Esibayeni Lodge","27-Apr-22",4,2022,""
"3492",2744,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.164,31.582,2,"Dvokolwako, Mfelankhomo Grocery","03-Nov-22",11,2022,""
"3493",2775,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.5,31.38,3,"Manzini","09-Nov-22",11,2022,""
"3494",4096,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.409,31.829,2,"Matsetsa, School for the Deaf","10-Mar-22",3,2022,""
"3495",4097,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.2075,31.5722,1,"Croydon, KaLontombi","02-Apr-23",4,2023,""
"3496",4098,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.2049,31.5591,1,"Croydon","04-Mar-22",3,2022,""
"3497",4101,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.205,31.5577,1,"Croydon","22-Mar-23",3,2023,""
"3498",4103,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.2147,31.9194,2,"Simunye Country Club","13-Apr-24",4,2024,""
"3499",4104,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.58,31.29,3,"Dwaleni near Mphini","15-Apr-24",4,2024,""
"3500",4105,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.853,31.767,2,"St. Phillips, Empakatsi KaNgacamphalala","24-Apr-24",4,2024,""
"3501",4106,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.446,31.569,2,"Moyeni, Mafutseni","30-Apr-24",4,2024,""
"3502",4107,"EAF","","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.9439,31.9538,1,"Ndzevane High School","03-Apr-24",4,2024,""
"3503",4559,"Museum","TM83973","Typhlopidae","Afrotyphlops","schlegelii","Schlegel's Giant Blind Snake",-26.0786,31.5536,2,"Tshaneni - Mdlangempisi, 1.5km S of Balegane","24-Oct-00",10,2000,""
"3504",27,"Museum","DM1613","Viperidae","Bitis","arietans","Puff Adder",-25.9569,31.7447,2,"Tunzini Estate, house","05-Feb-92",2,1992,"Yes"
"3505",29,"Museum","DM1615","Viperidae","Bitis","arietans","Puff Adder",-25.9569,31.7447,2,"Tunzini Estate, house","16-Mar-92",3,1992,"Yes"
"3506",35,"Museum","DM1614","Viperidae","Bitis","arietans","Puff Adder",-26.3681,31.5506,2,"Dinedor, farm house","01-Aug-92",8,1992,"Yes"
"3507",41,"Museum","DM1616","Viperidae","Bitis","arietans","Puff Adder",-25.9703,31.1244,2,"Malolotja NR, 3km S of Bulembu","24-Aug-92",8,1992,"Yes"
"3508",45,"Monadjem","","Viperidae","Bitis","arietans","Puff Adder",-26.076,31.7702,1,"Impala Ranch","14-Jan-00",1,2000,""
"3509",48,"Monadjem","","Viperidae","Bitis","arietans","Puff Adder",-25.9708,31.6248,1,"Lower Komati Basin","26-Feb-06",2,2006,""
"3510",52,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2108,31.9274,2,"Simunye, 14th Ave","04-Jun-06",6,2006,""
"3511",56,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend, road","11-Jun-06",6,2006,""
"3512",57,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend, road","11-Jun-06",6,2006,""
"3513",58,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend, road","11-Jun-06",6,2006,""
"3514",59,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend, road","11-Jun-06",6,2006,""
"3515",63,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend, road","20-Jun-06",6,2006,""
"3516",66,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2108,31.9274,2,"Simunye, 13th Ave","03-Jul-06",7,2006,""
"3517",68,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend","04-Jul-06",7,2006,""
"3518",72,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.868,31.9214,2,"Matata","13-Jul-06",7,2006,""
"3519",84,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.8697,31.9243,1,"Matata","01-Oct-06",10,2006,""
"3520",140,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.4117,31.7488,1,"Mpaka","21-Nov-06",11,2006,""
"3521",191,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.868,31.9214,2,"Matata","02-Jan-07",1,2007,""
"3522",235,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2147,31.9192,1,"Simunye Country Club","04-Feb-07",2,2007,""
"3523",254,"Monadjem","","Viperidae","Bitis","arietans","Puff Adder",-26.1342,31.1227,1,"Malolotja NR","14-Feb-07",2,2007,""
"3524",266,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.198,31.815,2,"Ngomane","17-Feb-07",2,2007,""
"3525",301,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.0743,31.8767,2,"Vuvulane, Pump station 5","16-Mar-07",3,2007,""
"3526",348,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.0319,31.8098,2,"Mhlume, Dam 17","09-Jul-07",7,2007,""
"3527",352,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.198,31.815,2,"Ngomane","03-Oct-07",10,2007,""
"3528",366,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.986,31.957,1,"Nisela Lodge","13-Oct-07",10,2007,""
"3529",388,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-27.01,31.82,3,"Nisela-Maloma Road","08-Nov-07",11,2007,""
"3530",408,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela Safaris","22-Nov-07",11,2007,""
"3531",410,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2147,31.9192,1,"SIMUNYE DOG KENNELS","22-Nov-07",11,2007,""
"3532",456,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.198,31.815,2,"Ngomane","25-Dec-07",12,2007,""
"3533",473,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.4461,31.9472,1,"Siteki","08-Jan-08",1,2008,""
"3534",484,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2137,31.9193,2,"Simunye Country Club, outside","20-Jan-08",1,2008,""
"3535",493,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2137,31.9193,2,"Simunye Country Club, outside","29-Jan-08",1,2008,""
"3536",565,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.1758,31.9081,1,"Simunye FACTORY road ","01-Apr-08",4,2008,""
"3537",567,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2108,31.9274,2,"SIMUNYE LOOP ROAD","06-Apr-08",4,2008,""
"3538",584,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.052,31.8169,2,"Mhlume Security","20-Apr-08",4,2008,""
"3539",585,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2108,31.9274,2,"Simunye, 7th Ave","20-Apr-08",4,2008,""
"3540",615,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","10-May-08",5,2008,""
"3541",623,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.198,31.815,2,"Ngomane","20-May-08",5,2008,""
"3542",659,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2108,31.9274,2,"Simunye, A Houses","03-Oct-08",10,2008,""
"3543",669,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.198,31.815,2,"Ngomane","20-Oct-08",10,2008,""
"3544",673,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2108,31.9274,2,"Simunye","22-Oct-08",10,2008,""
"3545",681,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-27.026,31.936,2,"Nsoko","27-Oct-08",10,2008,""
"3546",702,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3547",703,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3548",704,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3549",705,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3550",706,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3551",707,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","15-Nov-08",11,2008,""
"3552",726,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.1179,31.684,1,"Mbuluzi River","01-Dec-15",12,2015,""
"3553",740,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2239,31.0299,1,"Ngwenya","22-Nov-19",11,2019,""
"3554",745,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.8119,31.9181,2,"Marula Village, south of Big Bend","05-Jan-20",1,2020,""
"3555",748,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.146,31.645,2,"Mnjoli Dam","26-Jan-20",1,2020,""
"3556",749,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.779,31.917,1,"Mhlosinga NR, rest camp","28-Jan-20",1,2020,""
"3557",780,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.213,31.072,2,"Hawane","19-Apr-20",4,2020,""
"3558",810,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2108,31.9274,2,"Simunye Lusoti village F5004","22-May-20",5,2020,""
"3559",821,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2239,31.0299,1,"Ngwenya","12-Jun-20",6,2020,""
"3560",824,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.1771,31.9113,1,"Simunye, Effluent plant","30-Jun-20",6,2020,""
"3561",859,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.0369,31.814,2,"Mhlume","15-Oct-20",10,2020,""
"3562",935,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-25.948,31.133,2,"Bulembu","01-Dec-20",12,2020,""
"3563",976,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.4833,31.4208,2,"Lugaganeni","28-Dec-20",12,2020,""
"3564",1056,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.459,31.447,2,"Gibela Getaway","08-Feb-21",2,2021,""
"3565",1057,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.4833,31.4208,2,"Lugaganeni","08-Feb-21",2,2021,""
"3566",1094,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.398,31.178,2,"Ezulwini, Swaki Building","20-Feb-21",2,2021,""
"3567",1096,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.0894,31.5489,2,"Madlangampisi town","21-Feb-21",2,2021,""
"3568",1131,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.4784,31.4205,1,"Manzini, Brickon","02-Mar-21",3,2021,""
"3569",1151,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2239,31.0299,1,"Ngwenya","04-Mar-21",3,2021,""
"3570",1154,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.4003,31.8566,2,"Lonhlupheko","05-Mar-21",3,2021,""
"3571",1155,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.768,31.9103,2,"Mhlosinga NR (=Mhlongisa)","05-Mar-21",3,2021,""
"3572",1156,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.768,31.9103,2,"Mhlosinga NR (=Mhlongisa)","05-Mar-21",3,2021,""
"3573",1182,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.9886,31.9425,2,"Nisela","01-Sep-08",9,2008,""
"3574",1189,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.779,31.917,1,"Mhlosinga NR, rest camp","11-Sep-20",9,2020,""
"3575",1200,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.0274,31.815,1,"Mhlume Country Club","14-Sep-08",9,2008,""
"3576",1208,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.8697,31.9243,1,"Big Bend","17-Sep-06",9,2006,""
"3577",1253,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.2239,31.0299,1,"Ngwenya","03-Sep-20",9,2020,""
"3578",1337,"Museum","TM71097","Viperidae","Bitis","arietans","Puff Adder",-26.3681,31.5506,2,"Dinedor, farm house","11-Sep-91",9,1991,"Yes"
"3579",1364,"Museum","TM71849","Viperidae","Bitis","arietans","Puff Adder",-26.1592,31.1067,2,"Forbes Reef, 2km N","11-Mar-92",3,1992,"Yes"
"3580",1380,"Museum","TM71007","Viperidae","Bitis","arietans","Puff Adder",-26.4925,31.4594,2,"Hhelehhele, 700m S","27-Oct-91",10,1991,"Yes"
"3581",1412,"Museum","TM47450","Viperidae","Bitis","arietans","Puff Adder",-26.4251,31.8842,3,"Lukhula","",NA,NA,"Yes"
"3582",1455,"Museum","TM69373","Viperidae","Bitis","arietans","Puff Adder",-26.1394,31.1275,2,"Malolotja NR, workshop","31-Aug-89",8,1989,"Yes"
"3583",1500,"Museum","TM69938","Viperidae","Bitis","arietans","Puff Adder",-26.1106,31.115,2,"Malolotja NR, along Silotfwane viewpoint road","29-Mar-91",3,1991,"Yes"
"3584",1506,"Museum","TM69347","Viperidae","Bitis","arietans","Puff Adder",-26.1236,31.1742,2,"Malolotja NR, 7km N of entrance","25-Oct-88",10,1988,"Yes"
"3585",1513,"Museum","TM79974","Viperidae","Bitis","arietans","Puff Adder",-26.1097,31.1281,2,"Malolotja NR, Nkomati viewpoint road","01-Apr-94",4,1994,"Yes"
"3586",1524,"Museum","TM22996","Viperidae","Bitis","arietans","Puff Adder",-26.4833,31.3667,3,"Manzini","",NA,NA,"Yes"
"3587",1614,"Museum","TM80771","Viperidae","Bitis","arietans","Puff Adder",-26.1781,31.9997,2,"Mlawula NR, near entrance","18-Apr-96",4,1996,"Yes"
"3588",1633,"Museum","TM24131","Viperidae","Bitis","arietans","Puff Adder",-26.4833,31.3667,3,"Mlinda hills","",NA,NA,"Yes"
"3589",1667,"Museum","TM69364","Viperidae","Bitis","arietans","Puff Adder",-26.9844,31.2794,2,"Nhlangano - Hlatikulu, between","10-Oct-90",10,1990,"Yes"
"3590",1707,"Museum","TM79975","Viperidae","Bitis","arietans","Puff Adder",-25.8775,31.3278,2,"Piggs Peak, 17km NE","13-Oct-94",10,1994,"Yes"
"3591",1709,"Museum","TM79976","Viperidae","Bitis","arietans","Puff Adder",-25.8411,31.3833,2,"Pigg's Peak, 26km NE","13-Oct-94",10,1994,"Yes"
"3592",1711,"Museum","TM69385","Viperidae","Bitis","arietans","Puff Adder",-26.0078,31.5442,2,"Balegane, near","01-Jan-89",1,1989,"Yes"
"3593",1736,"Museum","TM79938","Viperidae","Bitis","arietans","Puff Adder",-26.3911,31.8608,2,"Simunye, 21km SW","29-Jan-95",1,1995,"Yes"
"3594",1863,"Museum","TM80005","Viperidae","Bitis","arietans","Puff Adder",-25.95,31.7186,2,"Tunzini Citrus Estate","01-Dec-95",12,1995,"Yes"
"3595",1907,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.0373,31.6091,2,"Nkambeni","05-Apr-21",4,2021,""
"3596",1931,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-25.9897,31.9917,2,"Lomahasha","13-May-21",5,2021,""
"3597",1935,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.176,31.9079,1,"Simunye, Mill Road","21-May-21",5,2021,""
"3598",1936,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.1535,31.9769,1,"Mbuluzi GR, turn off road ","21-May-21",5,2021,""
"3599",1949,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7756,31.9388,2,"Cargo Carriers, Ubombo Mill","14-Apr-21",4,2021,""
"3600",1959,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend","14-Apr-21",4,2021,""
"3601",2001,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.8122,31.9184,1,"Mhlosinga NR","23-Mar-21",3,2021,""
"3602",2028,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend","14-Apr-21",4,2021,""
"3603",2083,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.7833,31.9333,3,"Big Bend","30-May-21",5,2021,""
"3604",2089,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.5,31.38,3,"Manzini","11-Jun-21",6,2021,""
"3605",2091,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.5,31.38,3,"Manzini","23-Jun-21",6,2021,""
"3606",2207,"EAF","","Viperidae","Bitis","arietans","Puff Adder",-26.853,31.767,2,"St. Phillips","03-Nov-21",11,2021,""
